Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       5/4778        mk_set_var_values [128]
                0.00    0.00       6/4778        named_let_to_letrec <cycle 4> [125]
                0.00    0.00       7/4778        abbreviation <cycle 3> [113]
                0.00    0.00       8/4778        inner_construct_case_clauses [121]
                0.00    0.00      14/4778        next_token [87]
                0.00    0.00      20/4778        name_from_pattern_var [114]
                0.00    0.00      22/4778        init_symbol_table [53]
                0.00    0.00      33/4778        quasiquote_to_list [112]
                0.00    0.00     126/4778        define_to_lambda <cycle 4> [110]
                0.00    0.00     153/4778        init_primitive_procedures [92]
                0.00    0.00     688/4778        is_define [103]
                0.00    0.00     692/4778        is_let_star [102]
                0.00    0.00     711/4778        is_and [101]
                0.00    0.00     711/4778        is_named_let [100]
                0.00    0.00     749/4778        gr_init [65]
                0.00    0.00     825/4778        identifier [99]
[68]     0.2    0.00    0.01    4778         mk_symbol [68]
                0.00    0.01    1035/1994        hash_table_set [54]
                0.00    0.00    4778/11609400     hash_table_ref [8]
                0.00    0.00    2070/82072651     mloc [29]
-----------------------------------------------
                0.01    0.00      31/31          apply_primitive_procedure <cycle 1> [7]
[69]     0.2    0.01    0.00      31         _mul_procedure_ [69]
                0.00    0.00      31/1346301     fold_right [38]
                0.00    0.00      31/1346330     mk_number [60]
-----------------------------------------------
                0.00    0.00      17/37          exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00      20/37          xlat <cycle 4> [66]
[70]     0.2    0.01    0.00      37         sexp_quotation_value [70]
                0.00    0.00      37/112515609     cdr [11]
                0.00    0.00      37/95057266     car [17]
-----------------------------------------------
                0.01    0.00       8/8           hash_table_delete [55]
[71]     0.2    0.01    0.00       8         _remove [71]
                0.00    0.00       6/4870921     is_number_equal [33]
                0.00    0.00      16/95057266     car [17]
                0.00    0.00       8/112515609     cdr [11]
                0.00    0.00       2/11602654     is_symbol_eq [47]
-----------------------------------------------
                0.00    0.00       1/4           init_symbol_table [53]
                0.00    0.00       1/4           init_primitive_procedures [92]
                0.00    0.00       2/4           gr_init [65]
[72]     0.2    0.01    0.00       4         mk_hash_table [72]
                0.00    0.00       4/4           mk_vector [213]
                0.00    0.00       8/82072651     mloc [29]
                0.00    0.00       4/37501468     nil [61]
                0.00    0.00       4/6732194     mk_number_from_int [257]
-----------------------------------------------
                0.00    0.00       1/21          script_mode [23]
                0.00    0.00       2/21          _string_append_procedure_ [105]
                0.00    0.00       2/21          mk_command_line_list [106]
                0.00    0.00       5/21          mk_unassigned_vars [97]
                0.00    0.00      11/21          string [88]
[73]     0.2    0.00    0.01      21         mk_string_with_length [73]
                0.01    0.00      21/21          nstrcpy [81]
                0.00    0.00      21/25          mk_string_type [208]
-----------------------------------------------
                0.00    0.01       1/1           apply_primitive_procedure <cycle 1> [7]
[74]     0.2    0.00    0.01       1         _display_procedure_ [74]
                0.00    0.01       1/1           display [75]
                0.00    0.00       1/8078166     length [37]
                0.00    0.00       1/51817258     assert_throw [24]
                0.00    0.00       1/95057266     car [17]
                0.00    0.00       1/62          mk_none [205]
-----------------------------------------------
                0.00    0.01       1/1           _display_procedure_ [74]
[75]     0.2    0.00    0.01       1         display [75]
                0.00    0.01       1/1           display_on_file [76]
-----------------------------------------------
                0.00    0.01       1/1           display [75]
[76]     0.2    0.00    0.01       1         display_on_file [76]
                0.01    0.00       1/1           display_inside_list [77]
                0.00    0.00       1/11613397     is_vector [46]
                0.00    0.00       1/1           is_none [274]
-----------------------------------------------
                0.01    0.00       1/1           display_on_file [76]
[77]     0.2    0.01    0.00       1         display_inside_list [77]
                0.00    0.00       1/1           display_number [247]
-----------------------------------------------
                0.00    0.00       2/4871021     inner_or_to_if <cycle 4> [191]
                0.00    0.00      16/4871021     next_token [87]
                0.00    0.00      28/4871021     is_input_port [214]
                0.00    0.00      34/4871021     _IS_NIL_procedure_ [167]
                0.00    0.00 4870941/4871021     it_bin_pred [18]
[78]     0.2    0.01    0.00 4871021         mk_boolean [78]
-----------------------------------------------
                0.00    0.01 2692653/2692653     hairy_eval <cycle 1> [4]
[79]     0.2    0.00    0.01 2692653         check_procedure_arg_len [79]
                0.01    0.00 2692653/2692653     param_len [80]
                0.00    0.00 2692653/2692653     is_var_arg [258]
-----------------------------------------------
                0.01    0.00 2692653/2692653     check_procedure_arg_len [79]
[80]     0.2    0.01    0.00 2692653         param_len [80]
-----------------------------------------------
                0.01    0.00      21/21          mk_string_with_length [73]
[81]     0.2    0.01    0.00      21         nstrcpy [81]
-----------------------------------------------
                                                 <spontaneous>
[82]     0.2    0.01    0.00                 is_empty_pair [82]
-----------------------------------------------
                0.00    0.00       1/2692662     get_global_env [248]
                0.00    0.00 2692661/2692662     extend_environment [84]
[83]     0.2    0.00    0.00 2692662         mk_env [83]
                0.00    0.00 5385324/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00 2692661/2692661     hairy_eval <cycle 1> [4]
[84]     0.2    0.00    0.00 2692661         extend_environment [84]
                0.00    0.00 2692661/2692662     mk_env [83]
-----------------------------------------------
[85]     0.1    0.00    0.00      54+3231    <cycle 3 as a whole> [85]
                0.00    0.00    1549             datum <cycle 3> [93]
                0.00    0.00     540+914         datum_plus <cycle 3> [95]
                0.00    0.00     582             parse_list <cycle 3> [98]
                0.00    0.00      32             abbreviation <cycle 3> [113]
                0.00    0.00     582             compound_datum <cycle 3> [123]
-----------------------------------------------
                0.00    0.00       3/54          read_from_port [109]
                0.00    0.00      51/54          populate_initial_environment [3]
[86]     0.1    0.00    0.00      54         read_from_file [86]
                0.00    0.00      54/54          datum <cycle 3> [93]
-----------------------------------------------
                0.00    0.00      10/4177        parse_vector [124]
                0.00    0.00      32/4177        abbreviation <cycle 3> [113]
                0.00    0.00    1132/4177        parse_list <cycle 3> [98]
                0.00    0.00    1454/4177        datum_plus <cycle 3> [95]
                0.00    0.00    1549/4177        simple_datum [94]
[87]     0.1    0.00    0.00    4177         next_token [87]
                0.00    0.00      11/11          string [88]
                0.00    0.00     825/825         identifier [99]
                0.00    0.00      14/4778        mk_symbol [68]
                0.00    0.00      33/33          decimal [177]
                0.00    0.00      16/4871021     mk_boolean [78]
                0.00    0.00    2098/2098        skip_atmospheres [262]
                0.00    0.00    2096/5904        initial [260]
                0.00    0.00      66/66          character [268]
-----------------------------------------------
                0.00    0.00      11/11          next_token [87]
[88]     0.1    0.00    0.00      11         string [88]
                0.00    0.00      11/21          mk_string_with_length [73]
-----------------------------------------------
                                   6             data_eval <cycle 1> [104]
                0.01    0.08       2/52          script_mode [23]
                0.22    2.01      50/52          populate_initial_environment [3]
[89]     0.1    0.00    0.00      58         eval <cycle 1> [89]
                0.00    0.00      58/58          exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00      58/37501468     nil [61]
                                  58             hairy_eval <cycle 1> [4]
-----------------------------------------------
[90]     0.1    0.00    0.00      58+5       <cycle 2 as a whole> [90]
                0.00    0.00      61+2244        exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00       2+3           match_clauses_to_name_free <cycle 2> [130]
-----------------------------------------------
                                2244             exp_to_name_free_exp <cycle 2> [91]
                                   3             match_clauses_to_name_free <cycle 2> [130]
                0.00    0.00      58/58          eval <cycle 1> [89]
[91]     0.1    0.00    0.00      61+2244    exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00      17/37          sexp_quotation_value [70]
                0.00    0.00     579/579         symbol_to_bound_var [122]
                0.00    0.00     950/38341747     cons [14]
                0.00    0.00    1858/3583        is_sexp_quoted [126]
                0.00    0.00    1841/25832       is_tagged_list [111]
                0.00    0.00    1835/1835        is_sexp_if [133]
                0.00    0.00    1778/1885        is_sexp_definition [132]
                0.00    0.00    1714/1714        is_sexp_lambda [134]
                0.00    0.00    1629/1629        is_sexp_begin [135]
                0.00    0.00    1627/1627        is_sexp_match [136]
                0.00    0.00    1625/1625        is_sexp_delay [139]
                0.00    0.00    1625/1625        is_sexp_call_cc [138]
                0.00    0.00    1625/1625        is_sexp_apply [137]
                0.00    0.00      85/85          scan_internal_defs [140]
                0.00    0.00     968/112515609     cdr [11]
                0.00    0.00     962/95057266     car [17]
                0.00    0.00      57/57          if_sexp_alternative [157]
                0.00    0.00      85/87          extend_context [161]
                0.00    0.00      64/64          sexp_definition_value [164]
                0.00    0.00      85/85          lambda_sexp_body [165]
                0.00    0.00      57/57          if_sexp_consequent [168]
                0.00    0.00      85/85          mk_lambda [169]
                0.00    0.00      85/85          lambda_sexp_parameters [171]
                0.00    0.00      64/64          mk_definition [176]
                0.00    0.00      64/73          sexp_definition_variable [173]
                0.00    0.00      57/57          if_sexp_predicate [182]
                0.00    0.00      85/85          add_defs_to_context [185]
                0.00    0.00      57/57          mk_if [196]
                0.00    0.00       4/4           mk_apply [216]
                0.00    0.00       6/6           mk_assignment [219]
                0.00    0.00       4/4           sexp_apply_arguments [225]
                0.00    0.00       4/4           sexp_apply_procedure [231]
                0.00    0.00      17/37          mk_quoted [217]
                0.00    0.00       2/8078166     length [37]
                0.00    0.00       2/2           sexp_match_clauses [234]
                0.00    0.00       2/2           mk_match [237]
                0.00    0.00       2/2           sexp_match_key [238]
                0.00    0.00       2/2           sexp_begin_actions [241]
                0.00    0.00       2/5           mk_begin [243]
                                   2             match_clauses_to_name_free <cycle 2> [130]
                                2244             exp_to_name_free_exp <cycle 2> [91]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[92]     0.1    0.00    0.00       1         init_primitive_procedures [92]
                0.00    0.00       1/4           mk_hash_table [72]
                0.00    0.00     153/1994        hash_table_set [54]
                0.00    0.00     153/4778        mk_symbol [68]
                0.00    0.00     153/153         mk_primitive_procedure [178]
-----------------------------------------------
                                  22             abbreviation <cycle 3> [113]
                                 550             parse_list <cycle 3> [98]
                                 923             datum_plus <cycle 3> [95]
                0.00    0.00      54/54          read_from_file [86]
[93]     0.1    0.00    0.00    1549         datum <cycle 3> [93]
                0.00    0.00    1549/1549        simple_datum [94]
                                 582             compound_datum <cycle 3> [123]
-----------------------------------------------
                0.00    0.00    1549/1549        datum <cycle 3> [93]
[94]     0.1    0.00    0.00    1549         simple_datum [94]
                0.00    0.00    1549/4177        next_token [87]
                0.00    0.00       2/2           mk_eof [250]
                0.00    0.00     582/2079        unget_token [263]
-----------------------------------------------
                                 914             datum_plus <cycle 3> [95]
                                 540             parse_list <cycle 3> [98]
[95]     0.1    0.00    0.00     540+914     datum_plus <cycle 3> [95]
                0.00    0.00    1454/4177        next_token [87]
                0.00    0.00     914/38341747     cons [14]
                0.00    0.00     531/37501468     nil [61]
                0.00    0.00    1445/2079        unget_token [263]
                                 923             datum <cycle 3> [93]
                                 914             datum_plus <cycle 3> [95]
-----------------------------------------------
                                   4             xlat <cycle 4> [66]
[96]     0.0    0.00    0.00       4         letrec_to_let <cycle 4> [96]
                0.00    0.00       4/4           mk_unassigned_vars [97]
                0.00    0.00       4/4           mk_set_var_values [128]
                0.00    0.00       4/23          unzip [143]
                0.00    0.00       8/38341747     cons [14]
                0.00    0.00       4/8           append [206]
                0.00    0.00       4/87          cddr [163]
                0.00    0.00       4/70          cadr [174]
                0.00    0.00       4/112515609     cdr [11]
                0.00    0.00       4/95057266     car [17]
                                   8             xlat <cycle 4> [66]
-----------------------------------------------
                                   5             mk_unassigned_vars [97]
                0.00    0.00       4/4           letrec_to_let <cycle 4> [96]
[97]     0.0    0.00    0.00       4+5       mk_unassigned_vars [97]
                0.00    0.00       5/21          mk_string_with_length [73]
                0.00    0.00       5/152         mk_list [129]
                0.00    0.00      10/38341747     cons [14]
                0.00    0.00       5/112515609     cdr [11]
                0.00    0.00       5/95057266     car [17]
                                   5             mk_unassigned_vars [97]
-----------------------------------------------
                                 582             compound_datum <cycle 3> [123]
[98]     0.0    0.00    0.00     582         parse_list <cycle 3> [98]
                0.00    0.00    1132/4177        next_token [87]
                0.00    0.00     540/38341747     cons [14]
                0.00    0.00      10/37501468     nil [61]
                0.00    0.00      32/2079        unget_token [263]
                                 550             datum <cycle 3> [93]
                                 540             datum_plus <cycle 3> [95]
                                  32             abbreviation <cycle 3> [113]
-----------------------------------------------
                0.00    0.00     825/825         next_token [87]
[99]     0.0    0.00    0.00     825         identifier [99]
                0.00    0.00     825/4778        mk_symbol [68]
                0.00    0.00    3808/3808        subsequent [261]
-----------------------------------------------
                0.00    0.00     711/711         xlat <cycle 4> [66]
[100]    0.0    0.00    0.00     711         is_named_let [100]
                0.00    0.00     711/4778        mk_symbol [68]
                0.00    0.00     711/25832       is_tagged_list [111]
                0.00    0.00      38/70          cadr [174]
-----------------------------------------------
                0.00    0.00     711/711         xlat <cycle 4> [66]
[101]    0.0    0.00    0.00     711         is_and [101]
                0.00    0.00     711/4778        mk_symbol [68]
                0.00    0.00     711/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     692/692         xlat <cycle 4> [66]
[102]    0.0    0.00    0.00     692         is_let_star [102]
                0.00    0.00     692/4778        mk_symbol [68]
                0.00    0.00     692/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     688/688         xlat <cycle 4> [66]
[103]    0.0    0.00    0.00     688         is_define [103]
                0.00    0.00     688/4778        mk_symbol [68]
                0.00    0.00     688/25832       is_tagged_list [111]
                0.00    0.00     128/95057266     car [17]
                0.00    0.00      64/112515609     cdr [11]
-----------------------------------------------
                                   6             _data_eval_procedure_ <cycle 1> [198]
[104]    0.0    0.00    0.00       6         data_eval <cycle 1> [104]
                0.00    0.00       6/58          xlat <cycle 4> [66]
                                   6             eval <cycle 1> [89]
-----------------------------------------------
                0.00    0.00       2/2           apply_primitive_procedure <cycle 1> [7]
[105]    0.0    0.00    0.00       2         _string_append_procedure_ [105]
                0.00    0.00       2/21          mk_string_with_length [73]
                0.00    0.00       2/1346301     fold_right [38]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[106]    0.0    0.00    0.00       1         mk_command_line_list [106]
                0.00    0.00       2/21          mk_string_with_length [73]
                0.00    0.00       1/11602963     reverse [9]
                0.00    0.00       2/38341747     cons [14]
                0.00    0.00       1/37501468     nil [61]
-----------------------------------------------
                0.00    0.00       1/65          script_mode [23]
                0.00    0.00       1/65          main [1]
                0.00    0.00      63/65          hairy_eval <cycle 1> [4]
[107]    0.0    0.00    0.00      65         define_variable [107]
                0.00    0.00      57/57          global_env_define_variable [108]
                0.00    0.00       8/8           define_scan [181]
-----------------------------------------------
                0.00    0.00      57/57          define_variable [107]
[108]    0.0    0.00    0.00      57         global_env_define_variable [108]
                0.00    0.00      57/1994        hash_table_set [54]
-----------------------------------------------
                0.00    0.00       3/3           script_mode [23]
[109]    0.0    0.00    0.00       3         read_from_port [109]
                0.00    0.00       3/54          read_from_file [86]
                0.00    0.00       3/4871003     is_true [59]
                0.00    0.00       3/51817258     assert_throw [24]
                0.00    0.00       3/28          is_input_port [214]
-----------------------------------------------
                                  63             xlat <cycle 4> [66]
[110]    0.0    0.00    0.00      63         define_to_lambda <cycle 4> [110]
                0.00    0.00     126/4778        mk_symbol [68]
                0.00    0.00      63/152         mk_list [129]
                0.00    0.00     252/38341747     cons [14]
                0.00    0.00      63/63          cdadr [166]
                0.00    0.00      63/8078166     length [37]
                0.00    0.00      63/63          caadr [170]
                0.00    0.00      63/87          cddr [163]
                                  63             xlat <cycle 4> [66]
-----------------------------------------------
                0.00    0.00      33/25832       is_unqoute_splicing [200]
                0.00    0.00      56/25832       is_unquote [190]
                0.00    0.00     605/25832       is_quasiquote [153]
                0.00    0.00     609/25832       is_case [152]
                0.00    0.00     625/25832       is_cond [151]
                0.00    0.00     688/25832       is_define [103]
                0.00    0.00     692/25832       is_let_star [102]
                0.00    0.00     692/25832       is_letrec [149]
                0.00    0.00     708/25832       is_let [148]
                0.00    0.00     711/25832       is_and [101]
                0.00    0.00     711/25832       is_named_let [100]
                0.00    0.00     713/25832       is_or [147]
                0.00    0.00    1625/25832       is_sexp_apply [137]
                0.00    0.00    1625/25832       is_sexp_delay [139]
                0.00    0.00    1625/25832       is_sexp_call_cc [138]
                0.00    0.00    1627/25832       is_sexp_match [136]
                0.00    0.00    1629/25832       is_sexp_begin [135]
                0.00    0.00    1714/25832       is_sexp_lambda [134]
                0.00    0.00    1835/25832       is_sexp_if [133]
                0.00    0.00    1841/25832       exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00    1885/25832       is_sexp_definition [132]
                0.00    0.00    3583/25832       is_sexp_quoted [126]
[111]    0.0    0.00    0.00   25832         is_tagged_list [111]
                0.00    0.00   36188/95057266     car [17]
-----------------------------------------------
                                  66             quasiquote_to_list [112]
                0.00    0.00       2/2           xlat <cycle 4> [66]
[112]    0.0    0.00    0.00       2+66      quasiquote_to_list [112]
                0.00    0.00      33/4778        mk_symbol [68]
                0.00    0.00      50/152         mk_list [129]
                0.00    0.00      66/38341747     cons [14]
                0.00    0.00      56/56          is_unquote [190]
                0.00    0.00      33/112515609     cdr [11]
                0.00    0.00      33/33          is_unqoute_splicing [200]
                0.00    0.00      33/95057266     car [17]
                0.00    0.00       5/5           unquote_value [223]
                                  66             quasiquote_to_list [112]
-----------------------------------------------
                                  32             parse_list <cycle 3> [98]
[113]    0.0    0.00    0.00      32         abbreviation <cycle 3> [113]
                0.00    0.00      32/4177        next_token [87]
                0.00    0.00       7/4778        mk_symbol [68]
                0.00    0.00       6/6           mk_sexp_quoted [199]
                0.00    0.00      12/38341747     cons [14]
                0.00    0.00       5/37501468     nil [61]
                0.00    0.00      10/2079        unget_token [263]
                                  22             datum <cycle 3> [93]
-----------------------------------------------
                0.00    0.00       4/20          get_vars_from_match [131]
                0.00    0.00      16/20          pattern_match [116]
[114]    0.0    0.00    0.00      20         name_from_pattern_var [114]
                0.00    0.00      20/4778        mk_symbol [68]
-----------------------------------------------
                                   2             find_matching_match_clause [115]
                0.00    0.00      10/10          hairy_eval <cycle 1> [4]
[115]    0.0    0.00    0.00      10+2       find_matching_match_clause [115]
                0.00    0.00      10/10          pattern_match [116]
                0.00    0.00      20/95057266     car [17]
                0.00    0.00      10/112515609     cdr [11]
                0.00    0.00      24/37501468     nil [61]
                                   2             find_matching_match_clause [115]
-----------------------------------------------
                                  16             pattern_match [116]
                0.00    0.00      10/10          find_matching_match_clause [115]
[116]    0.0    0.00    0.00      10+16      pattern_match [116]
                0.00    0.00      16/20          name_from_pattern_var [114]
                0.00    0.00      16/16          add_var_if_consistent [175]
                0.00    0.00      16/112515609     cdr [11]
                0.00    0.00      16/95057266     car [17]
                0.00    0.00      26/31          is_pattern_var [270]
                0.00    0.00      16/21          is_wildcard_pattern [271]
                                  16             pattern_match [116]
-----------------------------------------------
                                   4             xlat <cycle 4> [66]
[117]    0.0    0.00    0.00       4         case_to_cond <cycle 4> [117]
                0.00    0.00       4/4           construct_case_clauses [120]
                0.00    0.00       4/4778        mk_symbol [68]
                0.00    0.00      12/152         mk_list [129]
                0.00    0.00       4/4           case_clauses [226]
                0.00    0.00       4/4           case_key [229]
                                   4             xlat <cycle 4> [66]
-----------------------------------------------
                0.00    0.00    1994/1994        hash_table_set [54]
[118]    0.0    0.00    0.00    1994         vector_set [118]
                0.00    0.00    3988/51817258     assert_throw [24]
                0.00    0.00    1994/11613397     is_vector [46]
                0.00    0.00    1994/11614010     as_integer [50]
-----------------------------------------------
                                1436             xlat_sequence <cycle 4> [119]
                                 603             xlat <cycle 4> [66]
[119]    0.0    0.00    0.00     603+1436    xlat_sequence <cycle 4> [119]
                0.00    0.00    1436/38341747     cons [14]
                0.00    0.00    1436/112515609     cdr [11]
                0.00    0.00    1436/95057266     car [17]
                                1438             xlat <cycle 4> [66]
                                1436             xlat_sequence <cycle 4> [119]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [117]
[120]    0.0    0.00    0.00       4         construct_case_clauses [120]
                0.00    0.00       4/4           inner_construct_case_clauses [121]
                0.00    0.00       4/38341747     cons [14]
                0.00    0.00       4/8078166     length [37]
                0.00    0.00       4/51817258     assert_throw [24]
-----------------------------------------------
                                   4             inner_construct_case_clauses [121]
                0.00    0.00       4/4           construct_case_clauses [120]
[121]    0.0    0.00    0.00       4+4       inner_construct_case_clauses [121]
                0.00    0.00       8/4778        mk_symbol [68]
                0.00    0.00       8/152         mk_list [129]
                0.00    0.00      16/38341747     cons [14]
                0.00    0.00       8/8           is_else_clause [218]
                0.00    0.00      12/95057266     car [17]
                0.00    0.00       4/4           is_last_clause [236]
                0.00    0.00       4/112515609     cdr [11]
                0.00    0.00       4/4           case_clause_exp [235]
                0.00    0.00       4/51817258     assert_throw [24]
                0.00    0.00       4/20          case_clause_datum [215]
                                   4             inner_construct_case_clauses [121]
-----------------------------------------------
                                 514             symbol_to_bound_var [122]
                0.00    0.00     579/579         exp_to_name_free_exp <cycle 2> [91]
[122]    0.0    0.00    0.00     579+514     symbol_to_bound_var [122]
                0.00    0.00     800/800         get_var_index [127]
                0.00    0.00     800/95057266     car [17]
                0.00    0.00     514/112515609     cdr [11]
                0.00    0.00     286/286         mk_bound_var [162]
                                 514             symbol_to_bound_var [122]
-----------------------------------------------
                                 582             datum <cycle 3> [93]
[123]    0.0    0.00    0.00     582         compound_datum <cycle 3> [123]
                0.00    0.00      10/10          parse_vector [124]
                0.00    0.00      10/10          constructor [273]
                                 582             parse_list <cycle 3> [98]
-----------------------------------------------
                0.00    0.00      10/10          compound_datum <cycle 3> [123]
[124]    0.0    0.00    0.00      10         parse_vector [124]
                0.00    0.00      10/4177        next_token [87]
                0.00    0.00      10/2079        unget_token [263]
-----------------------------------------------
                                   3             xlat <cycle 4> [66]
[125]    0.0    0.00    0.00       3         named_let_to_letrec <cycle 4> [125]
                0.00    0.00       6/4778        mk_symbol [68]
                0.00    0.00       9/152         mk_list [129]
                0.00    0.00       3/23          unzip [143]
                0.00    0.00      18/38341747     cons [14]
                0.00    0.00       3/3           cdddr [222]
                0.00    0.00       3/3           caddr [224]
                0.00    0.00       3/8078166     length [37]
                0.00    0.00       3/70          cadr [174]
                0.00    0.00       6/51817258     assert_throw [24]
                0.00    0.00       3/112515609     cdr [11]
                0.00    0.00       3/95057266     car [17]
                                   3             xlat <cycle 4> [66]
-----------------------------------------------
                0.00    0.00    1725/3583        xlat <cycle 4> [66]
                0.00    0.00    1858/3583        exp_to_name_free_exp <cycle 2> [91]
[126]    0.0    0.00    0.00    3583         is_sexp_quoted [126]
                0.00    0.00    3583/25832       is_tagged_list [111]
-----------------------------------------------
                                1117             get_var_index [127]
                0.00    0.00     800/800         symbol_to_bound_var [122]
[127]    0.0    0.00    0.00     800+1117    get_var_index [127]
                0.00    0.00    2768/95057266     car [17]
                0.00    0.00    1117/112515609     cdr [11]
                                1117             get_var_index [127]
-----------------------------------------------
                                   5             mk_set_var_values [128]
                0.00    0.00       4/4           letrec_to_let <cycle 4> [96]
[128]    0.0    0.00    0.00       4+5       mk_set_var_values [128]
                0.00    0.00       5/4778        mk_symbol [68]
                0.00    0.00       5/152         mk_list [129]
                0.00    0.00      15/38341747     cons [14]
                0.00    0.00      10/112515609     cdr [11]
                0.00    0.00      10/95057266     car [17]
                0.00    0.00       4/37501468     nil [61]
                                   5             mk_set_var_values [128]
-----------------------------------------------
                0.00    0.00       5/152         mk_unassigned_vars [97]
                0.00    0.00       5/152         mk_set_var_values [128]
                0.00    0.00       8/152         inner_construct_case_clauses [121]
                0.00    0.00       9/152         named_let_to_letrec <cycle 4> [125]
                0.00    0.00      12/152         case_to_cond <cycle 4> [117]
                0.00    0.00      50/152         quasiquote_to_list [112]
                0.00    0.00      63/152         define_to_lambda <cycle 4> [110]
[129]    0.0    0.00    0.00     152         mk_list [129]
                0.00    0.00     152/11602963     reverse [9]
                0.00    0.00     185/38341747     cons [14]
                0.00    0.00     152/37501468     nil [61]
-----------------------------------------------
                                   3             match_clauses_to_name_free <cycle 2> [130]
                                   2             exp_to_name_free_exp <cycle 2> [91]
[130]    0.0    0.00    0.00       2+3       match_clauses_to_name_free <cycle 2> [130]
                0.00    0.00       3/3           get_vars_from_match [131]
                0.00    0.00       6/38341747     cons [14]
                0.00    0.00       6/112515609     cdr [11]
                0.00    0.00       2/87          extend_context [161]
                0.00    0.00       6/95057266     car [17]
                0.00    0.00       3/5           mk_begin [243]
                                   3             exp_to_name_free_exp <cycle 2> [91]
                                   3             match_clauses_to_name_free <cycle 2> [130]
-----------------------------------------------
                                   2             get_vars_from_match [131]
                0.00    0.00       3/3           match_clauses_to_name_free <cycle 2> [130]
[131]    0.0    0.00    0.00       3+2       get_vars_from_match [131]
                0.00    0.00       4/20          name_from_pattern_var [114]
                0.00    0.00       4/38341747     cons [14]
                0.00    0.00       2/112515609     cdr [11]
                0.00    0.00       2/95057266     car [17]
                0.00    0.00       5/37501468     nil [61]
                0.00    0.00       5/31          is_pattern_var [270]
                0.00    0.00       5/21          is_wildcard_pattern [271]
                                   2             get_vars_from_match [131]
-----------------------------------------------
                0.00    0.00     107/1885        scan_internal_defs [140]
                0.00    0.00    1778/1885        exp_to_name_free_exp <cycle 2> [91]
[132]    0.0    0.00    0.00    1885         is_sexp_definition [132]
                0.00    0.00    1885/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1835/1835        exp_to_name_free_exp <cycle 2> [91]
[133]    0.0    0.00    0.00    1835         is_sexp_if [133]
                0.00    0.00    1835/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1714/1714        exp_to_name_free_exp <cycle 2> [91]
[134]    0.0    0.00    0.00    1714         is_sexp_lambda [134]
                0.00    0.00    1714/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1629/1629        exp_to_name_free_exp <cycle 2> [91]
[135]    0.0    0.00    0.00    1629         is_sexp_begin [135]
                0.00    0.00    1629/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1627/1627        exp_to_name_free_exp <cycle 2> [91]
[136]    0.0    0.00    0.00    1627         is_sexp_match [136]
                0.00    0.00    1627/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [91]
[137]    0.0    0.00    0.00    1625         is_sexp_apply [137]
                0.00    0.00    1625/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [91]
[138]    0.0    0.00    0.00    1625         is_sexp_call_cc [138]
                0.00    0.00    1625/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [91]
[139]    0.0    0.00    0.00    1625         is_sexp_delay [139]
                0.00    0.00    1625/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [91]
[140]    0.0    0.00    0.00      85         scan_internal_defs [140]
                0.00    0.00      85/11602963     reverse [9]
                0.00    0.00     107/112515609     cdr [11]
                0.00    0.00     107/1885        is_sexp_definition [132]
                0.00    0.00     107/95057266     car [17]
                0.00    0.00       9/38341747     cons [14]
                0.00    0.00       9/73          sexp_definition_variable [173]
                0.00    0.00      85/37501468     nil [61]
-----------------------------------------------
                0.00    0.00       2/2           apply_primitive_procedure <cycle 1> [7]
[141]    0.0    0.00    0.00       2         _string_to_symbol_procedure_ [141]
                0.00    0.00       2/2           string_to_symbol [142]
                0.00    0.00       2/8078166     length [37]
                0.00    0.00       2/51817258     assert_throw [24]
                0.00    0.00       2/95057266     car [17]
-----------------------------------------------
                0.00    0.00       2/2           _string_to_symbol_procedure_ [141]
[142]    0.0    0.00    0.00       2         string_to_symbol [142]
                0.00    0.00       2/4778        mk_symbol [68]
                0.00    0.00       2/51817258     assert_throw [24]
                0.00    0.00       2/19          is_string [272]
-----------------------------------------------
                0.00    0.00       3/23          named_let_to_letrec <cycle 4> [125]
