Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                   4             inner_or_to_if <cycle 4> [203]
                                   4             case_to_cond <cycle 4> [132]
                                   8             letrec_to_let <cycle 4> [90]
                                  32             let_to_combination <cycle 4> [164]
                                  49             sequence_to_exp <cycle 4> [178]
                                  63             define_to_lambda <cycle 4> [123]
                                  66             expand_cond_clauses <cycle 4> [168]
                                1438             xlat_sequence <cycle 4> [142]
                0.00    0.00       2/58          script_mode [23]
                0.00    0.01       6/58          data_eval <cycle 1> [93]
                0.00    0.05      50/58          populate_initial_environment [3]
[70]     0.2    0.00    0.04    1725         xlat <cycle 4> [70]
                0.00    0.01     711/711         is_named_let [108]
                0.00    0.01     711/711         is_and [109]
                0.00    0.01     692/692         is_let_star [110]
                0.00    0.01     688/688         is_define [111]
                0.01    0.00      20/37          sexp_quotation_value [101]
                0.00    0.00       2/2           quasiquote_to_list [127]
                0.00    0.00    1725/3583        is_sexp_quoted [144]
                0.00    0.00     713/713         is_or [158]
                0.00    0.00     708/708         is_let [159]
                0.00    0.00     692/692         is_letrec [160]
                0.00    0.00     625/625         is_cond [161]
                0.00    0.00     609/609         is_case [162]
                0.00    0.00     605/605         is_quasiquote [163]
                0.00    0.00      20/55365342     length [36]
                0.00    0.00      20/477160054     assert_throw [18]
                0.00    0.00      20/37          mk_quoted [222]
                0.00    0.00       2/710018448     cdr [13]
                                 603             xlat_sequence <cycle 4> [142]
                                  63             define_to_lambda <cycle 4> [123]
                                  16             let_to_combination <cycle 4> [164]
                                  16             cond_to_if <cycle 4> [232]
                                   4             letrec_to_let <cycle 4> [90]
                                   4             case_to_cond <cycle 4> [132]
                                   3             named_let_to_letrec <cycle 4> [138]
                                   2             or_to_if <cycle 4> [262]
-----------------------------------------------
                0.00    0.00       1/21          script_mode [23]
                0.00    0.00       2/21          _string_append_procedure_ [119]
                0.00    0.00       2/21          mk_command_line_list [120]
                0.00    0.01       5/21          mk_unassigned_vars [107]
                0.00    0.02      11/21          string [89]
[71]     0.2    0.00    0.04      21         mk_string_with_length [71]
                0.04    0.00      21/21          nstrcpy [72]
                0.00    0.00      21/25          mk_string_type [215]
-----------------------------------------------
                0.04    0.00      21/21          mk_string_with_length [71]
[72]     0.2    0.04    0.00      21         nstrcpy [72]
-----------------------------------------------
                0.01    0.03      31/31          fold_right [31]
[73]     0.2    0.01    0.03      31         mul_number [73]
                0.03    0.00      62/62          as_real [78]
                0.00    0.00      31/33          mk_unasigned_number [113]
                0.00    0.00      62/477160054     assert_throw [18]
                0.00    0.00      62/122135684     is_number [43]
                0.00    0.00      31/61067842     is_atleast_one [50]
-----------------------------------------------
                0.03    0.00 18455045/18455045     check_procedure_arg_len [44]
[74]     0.2    0.03    0.00 18455045         is_var_arg [74]
-----------------------------------------------
                0.03    0.00 18454928/18454928     add_number [42]
[75]     0.2    0.03    0.00 18454928         type_tag_to_string [75]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.2    0.03    0.00                 vector_length [76]
-----------------------------------------------
                                                 <spontaneous>
[77]     0.2    0.03    0.00                 _is_inexact_procedure_ [77]
-----------------------------------------------
                0.03    0.00      62/62          mul_number [73]
[78]     0.2    0.03    0.00      62         as_real [78]
                0.00    0.00      62/79534488     is_real [47]
                0.00    0.00      62/66          is_integer [275]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[79]     0.1    0.00    0.02       1         gr_init [79]
                0.01    0.00     749/4778        mk_symbol [61]
                0.00    0.01     749/1994        hash_table_set [80]
                0.01    0.00       2/4           mk_hash_table [102]
                0.00    0.00     749/27683215     mk_number_from_int [58]
-----------------------------------------------
                0.00    0.00      57/1994        global_env_define_variable [125]
                0.00    0.00     153/1994        init_primitive_procedures [112]
                0.00    0.01     749/1994        gr_init [79]
                0.00    0.01    1035/1994        mk_symbol [61]
[80]     0.1    0.00    0.02    1994         hash_table_set [80]
                0.00    0.02       8/8           hash_table_delete [83]
                0.00    0.00    1994/79529815     hash_table_ref [7]
                0.00    0.00    3988/79533811     get_index [22]
                0.00    0.00    3988/140600067     cons [14]
                0.00    0.00    1994/79531817     vector_ref [17]
                0.00    0.00    1994/1994        vector_set [143]
-----------------------------------------------
                0.00    0.02       2/2           apply_primitive_procedure <cycle 1> [8]
[81]     0.1    0.00    0.02       2         _string_to_symbol_procedure_ [81]
                0.02    0.00       2/2           string_to_symbol [82]
                0.00    0.00       2/55365342     length [36]
                0.00    0.00       2/519808999     car [12]
                0.00    0.00       2/477160054     assert_throw [18]
-----------------------------------------------
                0.02    0.00       2/2           _string_to_symbol_procedure_ [81]
[82]     0.1    0.02    0.00       2         string_to_symbol [82]
                0.00    0.00       2/4778        mk_symbol [61]
                0.00    0.00       2/477160054     assert_throw [18]
                0.00    0.00       2/19          is_string [280]
-----------------------------------------------
                0.00    0.02       8/8           hash_table_set [80]
[83]     0.1    0.00    0.02       8         hash_table_delete [83]
                0.02    0.00       8/8           _remove [84]
                0.00    0.00       8/79531817     vector_ref [17]
                0.00    0.00       8/79533811     get_index [22]
-----------------------------------------------
                0.02    0.00       8/8           hash_table_delete [83]
[84]     0.1    0.02    0.00       8         _remove [84]
                0.00    0.00       6/33385356     is_number_equal [30]
                0.00    0.00      16/519808999     car [12]
                0.00    0.00       8/710018448     cdr [13]
                0.00    0.00       2/79523069     is_symbol_eq [53]
-----------------------------------------------
                0.00    0.02       2/2           apply_primitive_procedure <cycle 1> [8]
[85]     0.1    0.00    0.02       2         _symbol_to_string_procedure_ [85]
                0.02    0.00       2/2           symbol_to_string [87]
                0.00    0.00       2/55365342     length [36]
                0.00    0.00       2/519808999     car [12]
                0.00    0.00       2/477160054     assert_throw [18]
-----------------------------------------------
                                   4             is_list [86]
                0.02    0.00       4/4           hairy_eval <cycle 1> [4]
[86]     0.1    0.02    0.00       4+4       is_list [86]
                0.00    0.00       4/710018448     cdr [13]
                                   4             is_list [86]
-----------------------------------------------
                0.02    0.00       2/2           _symbol_to_string_procedure_ [85]
[87]     0.1    0.02    0.00       2         symbol_to_string [87]
                0.00    0.00       2/477160054     assert_throw [18]
                0.00    0.00       2/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       2/33385441     inner_or_to_if <cycle 4> [203]
                0.00    0.00      13/33385441     is_input_port [247]
                0.00    0.00      16/33385441     next_token [67]
                0.00    0.00      34/33385441     _IS_NIL_procedure_ [180]
                0.02    0.00 33385376/33385441     it_bin_pred [21]
[88]     0.1    0.02    0.00 33385441         mk_boolean [88]
-----------------------------------------------
                0.00    0.02      11/11          next_token [67]
[89]     0.1    0.00    0.02      11         string [89]
                0.00    0.02      11/21          mk_string_with_length [71]
                0.00    0.00     374/4403        set_token_char [266]
-----------------------------------------------
                                   4             xlat <cycle 4> [70]
[90]     0.1    0.00    0.02       4         letrec_to_let <cycle 4> [90]
                0.00    0.01       4/4           mk_unassigned_vars [107]
                0.01    0.00       4/8           append [98]
                0.00    0.00       4/4           mk_set_var_values [139]
                0.00    0.00       4/23          unzip [165]
                0.00    0.00       8/140600067     cons [14]
                0.00    0.00       4/70          cadr [190]
                0.00    0.00       4/87          cddr [191]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       4/710018448     cdr [13]
                                   8             xlat <cycle 4> [70]
-----------------------------------------------
                                  22             abbreviation <cycle 3> [126]
                                 550             parse_list <cycle 3> [100]
                                 923             datum_plus <cycle 3> [99]
                0.00    0.04      54/54          read_from_file [66]
[91]     0.1    0.00    0.02    1549         datum <cycle 3> [91]
                0.00    0.02    1549/1549        simple_datum [92]
                                 582             compound_datum <cycle 3> [133]
-----------------------------------------------
                0.00    0.02    1549/1549        datum <cycle 3> [91]
[92]     0.1    0.00    0.02    1549         simple_datum [92]
                0.00    0.02    1549/4177        next_token [67]
                0.00    0.00       2/2           mk_eof [263]
                0.00    0.00     582/2079        unget_token [269]
-----------------------------------------------
                                   6             _data_eval_procedure_ <cycle 1> [209]
[93]     0.1    0.01    0.01       6         data_eval <cycle 1> [93]
                0.00    0.01       6/58          xlat <cycle 4> [70]
                                   6             eval <cycle 1> [116]
-----------------------------------------------
                0.00    0.02      33/33          _decimal [95]
[94]     0.1    0.00    0.02      33         decimal [94]
                0.00    0.02       2/2           decimal_sufix [96]
                0.00    0.00      31/31          mk_number [214]
                0.00    0.00      76/4403        set_token_char [266]
                0.00    0.00      33/33          handle_sign [276]
-----------------------------------------------
                0.00    0.02      33/33          next_token [67]
[95]     0.1    0.00    0.02      33         _decimal [95]
                0.00    0.02      33/33          decimal [94]
-----------------------------------------------
                0.00    0.02       2/2           decimal [94]
[96]     0.1    0.00    0.02       2         decimal_sufix [96]
                0.02    0.00       2/2           mk_real [97]
                0.00    0.00       6/4403        set_token_char [266]
-----------------------------------------------
                0.02    0.00       2/2           decimal_sufix [96]
[97]     0.1    0.02    0.00       2         mk_real [97]
                0.00    0.00       2/2           mk_real_from_double [128]
-----------------------------------------------
                0.01    0.00       4/8           letrec_to_let <cycle 4> [90]
                0.01    0.00       4/8           hairy_eval <cycle 1> [4]
[98]     0.1    0.02    0.00       8         append [98]
                0.00    0.00       4/140591387     set_cdr [25]
                0.00    0.00       5/710018448     cdr [13]
-----------------------------------------------
                                 914             datum_plus <cycle 3> [99]
                                 540             parse_list <cycle 3> [100]
[99]     0.1    0.00    0.01     540+914     datum_plus <cycle 3> [99]
                0.00    0.01    1454/4177        next_token [67]
                0.00    0.00     914/140600067     cons [14]
                0.00    0.00     531/232867458     nil [40]
                0.00    0.00    1445/2079        unget_token [269]
                                 923             datum <cycle 3> [91]
                                 914             datum_plus <cycle 3> [99]
-----------------------------------------------
                                 582             compound_datum <cycle 3> [133]
[100]    0.1    0.00    0.01     582         parse_list <cycle 3> [100]
                0.00    0.01    1132/4177        next_token [67]
                0.00    0.00     540/140600067     cons [14]
                0.00    0.00      10/232867458     nil [40]
                0.00    0.00      32/2079        unget_token [269]
                                 550             datum <cycle 3> [91]
                                 540             datum_plus <cycle 3> [99]
                                  32             abbreviation <cycle 3> [126]
-----------------------------------------------
                0.00    0.00      17/37          exp_to_name_free_exp <cycle 2> [118]
                0.01    0.00      20/37          xlat <cycle 4> [70]
[101]    0.1    0.01    0.00      37         sexp_quotation_value [101]
                0.00    0.00      37/519808999     car [12]
                0.00    0.00      37/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       1/4           init_symbol_table [121]
                0.00    0.00       1/4           init_primitive_procedures [112]
                0.01    0.00       2/4           gr_init [79]
[102]    0.1    0.01    0.00       4         mk_hash_table [102]
                0.00    0.00       4/4           mk_vector [221]
                0.00    0.00       8/318114044     mloc [32]
                0.00    0.00       4/27683215     mk_number_from_int [58]
                0.00    0.00       4/232867458     nil [40]
-----------------------------------------------
                                                 <spontaneous>
[103]    0.1    0.01    0.00                 is_primitive_procedure [103]
-----------------------------------------------
                                                 <spontaneous>
[104]    0.1    0.01    0.00                 is_stream_cons [104]
-----------------------------------------------
                                                 <spontaneous>
[105]    0.1    0.01    0.00                 not [105]
-----------------------------------------------
                0.00    0.01     825/825         next_token [67]
[106]    0.1    0.00    0.01     825         identifier [106]
                0.01    0.00     825/4778        mk_symbol [61]
                0.00    0.00    3808/4403        set_token_char [266]
                0.00    0.00    3808/3808        subsequent [267]
-----------------------------------------------
                                   5             mk_unassigned_vars [107]
                0.00    0.01       4/4           letrec_to_let <cycle 4> [90]
[107]    0.1    0.00    0.01       4+5       mk_unassigned_vars [107]
                0.00    0.01       5/21          mk_string_with_length [71]
                0.00    0.00       5/152         mk_list [155]
                0.00    0.00      10/140600067     cons [14]
                0.00    0.00       5/519808999     car [12]
                0.00    0.00       5/710018448     cdr [13]
                                   5             mk_unassigned_vars [107]
-----------------------------------------------
                0.00    0.01     711/711         xlat <cycle 4> [70]
[108]    0.0    0.00    0.01     711         is_named_let [108]
                0.01    0.00     711/4778        mk_symbol [61]
                0.00    0.00     711/25832       is_tagged_list [137]
                0.00    0.00      38/70          cadr [190]
-----------------------------------------------
                0.00    0.01     711/711         xlat <cycle 4> [70]
[109]    0.0    0.00    0.01     711         is_and [109]
                0.01    0.00     711/4778        mk_symbol [61]
                0.00    0.00     711/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.01     692/692         xlat <cycle 4> [70]
[110]    0.0    0.00    0.01     692         is_let_star [110]
                0.01    0.00     692/4778        mk_symbol [61]
                0.00    0.00     692/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.01     688/688         xlat <cycle 4> [70]
[111]    0.0    0.00    0.01     688         is_define [111]
                0.01    0.00     688/4778        mk_symbol [61]
                0.00    0.00     688/25832       is_tagged_list [137]
                0.00    0.00     128/519808999     car [12]
                0.00    0.00      64/710018448     cdr [13]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[112]    0.0    0.00    0.01       1         init_primitive_procedures [112]
                0.00    0.00       1/4           mk_hash_table [102]
                0.00    0.00     153/4778        mk_symbol [61]
                0.00    0.00     153/1994        hash_table_set [80]
                0.00    0.00     153/153         mk_primitive_procedure [179]
-----------------------------------------------
                0.00    0.00       2/33          mk_real_from_double [128]
                0.00    0.00      31/33          mul_number [73]
[113]    0.0    0.01    0.00      33         mk_unasigned_number [113]
                0.00    0.00      33/318114044     mloc [32]
-----------------------------------------------
                                                 <spontaneous>
[114]    0.0    0.01    0.00                 min_number [114]
-----------------------------------------------
                0.01    0.00    6929/6929        _find [16]
[115]    0.0    0.01    0.00    6929         _symbol_equal_ [115]
-----------------------------------------------
                                   6             data_eval <cycle 1> [93]
                0.08    0.49       2/52          script_mode [23]
                2.03   12.32      50/52          populate_initial_environment [3]
[116]    0.0    0.00    0.00      58         eval <cycle 1> [116]
                0.00    0.00      58/58          exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00      58/232867458     nil [40]
                                  58             hairy_eval <cycle 1> [4]
-----------------------------------------------
[117]    0.0    0.00    0.00      58+5       <cycle 2 as a whole> [117]
                0.00    0.00      61+2244        exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00       2+3           match_clauses_to_name_free <cycle 2> [140]
-----------------------------------------------
                                2244             exp_to_name_free_exp <cycle 2> [118]
                                   3             match_clauses_to_name_free <cycle 2> [140]
                0.00    0.00      58/58          eval <cycle 1> [116]
[118]    0.0    0.00    0.00      61+2244    exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00      17/37          sexp_quotation_value [101]
                0.00    0.00     579/579         symbol_to_bound_var [145]
                0.00    0.00     950/140600067     cons [14]
                0.00    0.00    1858/3583        is_sexp_quoted [144]
                0.00    0.00    1841/25832       is_tagged_list [137]
                0.00    0.00    1835/1835        is_sexp_if [148]
                0.00    0.00    1778/1885        is_sexp_definition [147]
                0.00    0.00    1714/1714        is_sexp_lambda [149]
                0.00    0.00    1629/1629        is_sexp_begin [150]
                0.00    0.00    1627/1627        is_sexp_match [151]
                0.00    0.00    1625/1625        is_sexp_delay [154]
                0.00    0.00    1625/1625        is_sexp_call_cc [153]
                0.00    0.00    1625/1625        is_sexp_apply [152]
                0.00    0.00      85/85          scan_internal_defs [157]
                0.00    0.00     962/519808999     car [12]
                0.00    0.00     968/710018448     cdr [13]
                0.00    0.00      57/57          if_sexp_alternative [173]
                0.00    0.00      85/87          extend_context [175]
                0.00    0.00      85/85          mk_lambda [176]
                0.00    0.00      64/64          sexp_definition_value [181]
                0.00    0.00      85/85          lambda_sexp_parameters [183]
                0.00    0.00      64/64          mk_definition [185]
                0.00    0.00      57/57          if_sexp_consequent [186]
                0.00    0.00      85/85          lambda_sexp_body [192]
                0.00    0.00      64/73          sexp_definition_variable [188]
                0.00    0.00      57/57          if_sexp_predicate [196]
                0.00    0.00      85/85          add_defs_to_context [198]
                0.00    0.00      57/57          mk_if [204]
                0.00    0.00       4/4           mk_apply [226]
                0.00    0.00       6/6           mk_assignment [228]
                0.00    0.00      17/37          mk_quoted [222]
                0.00    0.00       4/4           sexp_apply_procedure [239]
                0.00    0.00       4/4           sexp_apply_arguments [242]
                0.00    0.00       2/55365342     length [36]
                0.00    0.00       2/2           mk_match [245]
                0.00    0.00       2/2           sexp_match_key [248]
                0.00    0.00       2/2           sexp_match_clauses [249]
                0.00    0.00       2/2           sexp_begin_actions [261]
                0.00    0.00       2/5           mk_begin [252]
                                   2             match_clauses_to_name_free <cycle 2> [140]
                                2244             exp_to_name_free_exp <cycle 2> [118]
-----------------------------------------------
                0.00    0.00       2/2           apply_primitive_procedure <cycle 1> [8]
[119]    0.0    0.00    0.00       2         _string_append_procedure_ [119]
                0.00    0.00       2/21          mk_string_with_length [71]
                0.00    0.00       2/9227497     fold_right [31]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[120]    0.0    0.00    0.00       1         mk_command_line_list [120]
                0.00    0.00       2/21          mk_string_with_length [71]
                0.00    0.00       1/79523378     reverse [11]
                0.00    0.00       2/140600067     cons [14]
                0.00    0.00       1/232867458     nil [40]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[121]    0.0    0.00    0.00       1         init_symbol_table [121]
                0.00    0.00       1/4           mk_hash_table [102]
                0.00    0.00      22/4778        mk_symbol [61]
-----------------------------------------------
                0.00    0.00       3/3           script_mode [23]
[122]    0.0    0.00    0.00       3         read_from_port [122]
                0.00    0.00       3/54          read_from_file [66]
                0.00    0.00       3/477160054     assert_throw [18]
                0.00    0.00       3/33385423     is_true [69]
                0.00    0.00       3/13          is_input_port [247]
-----------------------------------------------
                                  63             xlat <cycle 4> [70]
[123]    0.0    0.00    0.00      63         define_to_lambda <cycle 4> [123]
                0.00    0.00     126/4778        mk_symbol [61]
                0.00    0.00     252/140600067     cons [14]
                0.00    0.00      63/152         mk_list [155]
                0.00    0.00      63/63          caadr [177]
                0.00    0.00      63/55365342     length [36]
                0.00    0.00      63/63          cdadr [182]
                0.00    0.00      63/87          cddr [191]
                                  63             xlat <cycle 4> [70]
-----------------------------------------------
                0.00    0.00       1/65          script_mode [23]
                0.00    0.00       1/65          main [1]
                0.00    0.00      63/65          hairy_eval <cycle 1> [4]
[124]    0.0    0.00    0.00      65         define_variable [124]
                0.00    0.00      57/57          global_env_define_variable [125]
                0.00    0.00       8/8           define_scan [193]
-----------------------------------------------
                0.00    0.00      57/57          define_variable [124]
[125]    0.0    0.00    0.00      57         global_env_define_variable [125]
                0.00    0.00      57/1994        hash_table_set [80]
-----------------------------------------------
                                  32             parse_list <cycle 3> [100]
[126]    0.0    0.00    0.00      32         abbreviation <cycle 3> [126]
                0.00    0.00      32/4177        next_token [67]
                0.00    0.00       7/4778        mk_symbol [61]
                0.00    0.00       6/6           mk_sexp_quoted [207]
                0.00    0.00      12/140600067     cons [14]
                0.00    0.00       5/232867458     nil [40]
                0.00    0.00      10/2079        unget_token [269]
                                  22             datum <cycle 3> [91]
-----------------------------------------------
                                  66             quasiquote_to_list [127]
                0.00    0.00       2/2           xlat <cycle 4> [70]
[127]    0.0    0.00    0.00       2+66      quasiquote_to_list [127]
                0.00    0.00      33/4778        mk_symbol [61]
                0.00    0.00      50/152         mk_list [155]
                0.00    0.00      66/140600067     cons [14]
                0.00    0.00      56/56          is_unquote [199]
                0.00    0.00      33/33          is_unqoute_splicing [206]
                0.00    0.00      33/519808999     car [12]
                0.00    0.00      33/710018448     cdr [13]
                0.00    0.00       5/5           unquote_value [233]
                                  66             quasiquote_to_list [127]
-----------------------------------------------
                0.00    0.00       2/2           mk_real [97]
[128]    0.0    0.00    0.00       2         mk_real_from_double [128]
                0.00    0.00       2/33          mk_unasigned_number [113]
-----------------------------------------------
                0.00    0.00       4/20          get_vars_from_match [141]
                0.00    0.00      16/20          pattern_match [131]
[129]    0.0    0.00    0.00      20         name_from_pattern_var [129]
                0.00    0.00      20/4778        mk_symbol [61]
-----------------------------------------------
                                   2             find_matching_match_clause [130]
                0.00    0.00      10/10          hairy_eval <cycle 1> [4]
[130]    0.0    0.00    0.00      10+2       find_matching_match_clause [130]
                0.00    0.00      10/10          pattern_match [131]
                0.00    0.00      20/519808999     car [12]
                0.00    0.00      24/232867458     nil [40]
                0.00    0.00      10/710018448     cdr [13]
                                   2             find_matching_match_clause [130]
-----------------------------------------------
                                  16             pattern_match [131]
                0.00    0.00      10/10          find_matching_match_clause [130]
[131]    0.0    0.00    0.00      10+16      pattern_match [131]
                0.00    0.00      16/20          name_from_pattern_var [129]
                0.00    0.00      16/16          add_var_if_consistent [184]
                0.00    0.00      16/519808999     car [12]
                0.00    0.00      16/710018448     cdr [13]
                0.00    0.00      26/31          is_pattern_var [277]
                0.00    0.00      16/21          is_wildcard_pattern [278]
                                  16             pattern_match [131]
-----------------------------------------------
                                   4             xlat <cycle 4> [70]
[132]    0.0    0.00    0.00       4         case_to_cond <cycle 4> [132]
                0.00    0.00       4/4           construct_case_clauses [135]
                0.00    0.00       4/4778        mk_symbol [61]
                0.00    0.00      12/152         mk_list [155]
                0.00    0.00       4/4           case_key [240]
                0.00    0.00       4/4           case_clauses [243]
                                   4             xlat <cycle 4> [70]
-----------------------------------------------
                                 582             datum <cycle 3> [91]
[133]    0.0    0.00    0.00     582         compound_datum <cycle 3> [133]
                0.00    0.00      10/10          parse_vector [134]
                0.00    0.00      10/10          constructor [281]
                                 582             parse_list <cycle 3> [100]
-----------------------------------------------
                0.00    0.00      10/10          compound_datum <cycle 3> [133]
[134]    0.0    0.00    0.00      10         parse_vector [134]
                0.00    0.00      10/4177        next_token [67]
                0.00    0.00      10/2079        unget_token [269]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [132]
[135]    0.0    0.00    0.00       4         construct_case_clauses [135]
                0.00    0.00       4/4           inner_construct_case_clauses [136]
                0.00    0.00       4/140600067     cons [14]
                0.00    0.00       4/55365342     length [36]
                0.00    0.00       4/477160054     assert_throw [18]
-----------------------------------------------
                                   4             inner_construct_case_clauses [136]
                0.00    0.00       4/4           construct_case_clauses [135]
[136]    0.0    0.00    0.00       4+4       inner_construct_case_clauses [136]
                0.00    0.00       8/4778        mk_symbol [61]
                0.00    0.00       8/152         mk_list [155]
                0.00    0.00      16/140600067     cons [14]
                0.00    0.00       8/8           is_else_clause [223]
                0.00    0.00      12/519808999     car [12]
                0.00    0.00       4/20          case_clause_datum [220]
                0.00    0.00       4/477160054     assert_throw [18]
                0.00    0.00       4/4           is_last_clause [251]
                0.00    0.00       4/710018448     cdr [13]
                0.00    0.00       4/4           case_clause_exp [250]
                                   4             inner_construct_case_clauses [136]
-----------------------------------------------
                0.00    0.00      33/25832       is_unqoute_splicing [206]
                0.00    0.00      56/25832       is_unquote [199]
                0.00    0.00     605/25832       is_quasiquote [163]
                0.00    0.00     609/25832       is_case [162]
                0.00    0.00     625/25832       is_cond [161]
                0.00    0.00     688/25832       is_define [111]
                0.00    0.00     692/25832       is_let_star [110]
                0.00    0.00     692/25832       is_letrec [160]
                0.00    0.00     708/25832       is_let [159]
                0.00    0.00     711/25832       is_and [109]
                0.00    0.00     711/25832       is_named_let [108]
                0.00    0.00     713/25832       is_or [158]
                0.00    0.00    1625/25832       is_sexp_apply [152]
                0.00    0.00    1625/25832       is_sexp_delay [154]
                0.00    0.00    1625/25832       is_sexp_call_cc [153]
                0.00    0.00    1627/25832       is_sexp_match [151]
                0.00    0.00    1629/25832       is_sexp_begin [150]
                0.00    0.00    1714/25832       is_sexp_lambda [149]
                0.00    0.00    1835/25832       is_sexp_if [148]
                0.00    0.00    1841/25832       exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00    1885/25832       is_sexp_definition [147]
                0.00    0.00    3583/25832       is_sexp_quoted [144]
[137]    0.0    0.00    0.00   25832         is_tagged_list [137]
                0.00    0.00   36188/519808999     car [12]
-----------------------------------------------
                                   3             xlat <cycle 4> [70]
[138]    0.0    0.00    0.00       3         named_let_to_letrec <cycle 4> [138]
                0.00    0.00       6/4778        mk_symbol [61]
                0.00    0.00       3/23          unzip [165]
                0.00    0.00       9/152         mk_list [155]
                0.00    0.00      18/140600067     cons [14]
                0.00    0.00       3/55365342     length [36]
                0.00    0.00       3/3           caddr [237]
                0.00    0.00       3/3           cdddr [241]
                0.00    0.00       3/70          cadr [190]
                0.00    0.00       6/477160054     assert_throw [18]
                0.00    0.00       3/519808999     car [12]
                0.00    0.00       3/710018448     cdr [13]
                                   3             xlat <cycle 4> [70]
-----------------------------------------------
                                   5             mk_set_var_values [139]
                0.00    0.00       4/4           letrec_to_let <cycle 4> [90]
[139]    0.0    0.00    0.00       4+5       mk_set_var_values [139]
                0.00    0.00       5/4778        mk_symbol [61]
                0.00    0.00       5/152         mk_list [155]
                0.00    0.00      15/140600067     cons [14]
                0.00    0.00      10/519808999     car [12]
                0.00    0.00      10/710018448     cdr [13]
                0.00    0.00       4/232867458     nil [40]
                                   5             mk_set_var_values [139]
-----------------------------------------------
                                   3             match_clauses_to_name_free <cycle 2> [140]
                                   2             exp_to_name_free_exp <cycle 2> [118]
[140]    0.0    0.00    0.00       2+3       match_clauses_to_name_free <cycle 2> [140]
                0.00    0.00       3/3           get_vars_from_match [141]
                0.00    0.00       6/140600067     cons [14]
                0.00    0.00       2/87          extend_context [175]
                0.00    0.00       6/519808999     car [12]
                0.00    0.00       6/710018448     cdr [13]
                0.00    0.00       3/5           mk_begin [252]
                                   3             exp_to_name_free_exp <cycle 2> [118]
                                   3             match_clauses_to_name_free <cycle 2> [140]
-----------------------------------------------
                                   2             get_vars_from_match [141]
                0.00    0.00       3/3           match_clauses_to_name_free <cycle 2> [140]
[141]    0.0    0.00    0.00       3+2       get_vars_from_match [141]
                0.00    0.00       4/20          name_from_pattern_var [129]
                0.00    0.00       4/140600067     cons [14]
                0.00    0.00       5/232867458     nil [40]
                0.00    0.00       2/519808999     car [12]
                0.00    0.00       2/710018448     cdr [13]
                0.00    0.00       5/31          is_pattern_var [277]
                0.00    0.00       5/21          is_wildcard_pattern [278]
                                   2             get_vars_from_match [141]
-----------------------------------------------
                                1436             xlat_sequence <cycle 4> [142]
                                 603             xlat <cycle 4> [70]
[142]    0.0    0.00    0.00     603+1436    xlat_sequence <cycle 4> [142]
                0.00    0.00    1436/140600067     cons [14]
                0.00    0.00    1436/519808999     car [12]
                0.00    0.00    1436/710018448     cdr [13]
                                1438             xlat <cycle 4> [70]
                                1436             xlat_sequence <cycle 4> [142]
-----------------------------------------------
                0.00    0.00    1994/1994        hash_table_set [80]
[143]    0.0    0.00    0.00    1994         vector_set [143]
                0.00    0.00    3988/477160054     assert_throw [18]
                0.00    0.00    1994/79534425     as_integer [38]
                0.00    0.00    1994/79533812     is_vector [57]
-----------------------------------------------
                0.00    0.00    1725/3583        xlat <cycle 4> [70]
                0.00    0.00    1858/3583        exp_to_name_free_exp <cycle 2> [118]
[144]    0.0    0.00    0.00    3583         is_sexp_quoted [144]
                0.00    0.00    3583/25832       is_tagged_list [137]
-----------------------------------------------
                                 514             symbol_to_bound_var [145]
                0.00    0.00     579/579         exp_to_name_free_exp <cycle 2> [118]
[145]    0.0    0.00    0.00     579+514     symbol_to_bound_var [145]
                0.00    0.00     800/800         get_var_index [146]
                0.00    0.00     800/519808999     car [12]
                0.00    0.00     514/710018448     cdr [13]
                0.00    0.00     286/286         mk_bound_var [174]
                                 514             symbol_to_bound_var [145]
-----------------------------------------------
                                1117             get_var_index [146]
                0.00    0.00     800/800         symbol_to_bound_var [145]
[146]    0.0    0.00    0.00     800+1117    get_var_index [146]
                0.00    0.00    2768/519808999     car [12]
                0.00    0.00    1117/710018448     cdr [13]
                                1117             get_var_index [146]
-----------------------------------------------
                0.00    0.00     107/1885        scan_internal_defs [157]
                0.00    0.00    1778/1885        exp_to_name_free_exp <cycle 2> [118]
[147]    0.0    0.00    0.00    1885         is_sexp_definition [147]
                0.00    0.00    1885/25832       is_tagged_list [137]
-----------------------------------------------
